ADDRESS,LATITUDE,LONGITUDE,WNVPRESENT
"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,0
"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,0
"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,0
"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,0
"7300  S CICERO AVE, Chicago, IL",41.759346,-87.745602,0
"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,0
"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,0
"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,0
"5200  S NORDICA, Chicago, IL",41.797616,-87.797894,0
"6100  S MELVINA AVE, Chicago, IL",41.781416,-87.776532,0
"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,0
"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,0
"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,0
"4700  S CORNELL AVE, Chicago, IL",41.799282,-87.585487,0
"5500  S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.794781,-87.615989,0
"6400  S STONY ISLAND AVE, Chicago, IL",41.778748,-87.586427,0
"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,0
"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,0
"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,0
"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,0
"4000  S DEARBORN ST, Chicago, IL",41.821582,-87.627796,0
"4000  S DEARBORN ST, Chicago, IL",41.821582,-87.627796,0
"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,0
"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,0
"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,0
"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,0
"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,0
"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,0
"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,0
"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,0
"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,0
"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,0
"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,0
"6200  N MANDELL AVE, Chicago, IL",41.994991,-87.769279,0
"6200  N MANDELL AVE, Chicago, IL",41.994991,-87.769279,0
"7900  W FOSTER AVE, Chicago, IL",41.974089,-87.824812,0
"7900  W FOSTER AVE, Chicago, IL",41.974089,-87.824812,0
"1500  W WEBSTER AVE, Chicago, IL",41.9216,-87.666455,0
"1500  W WEBSTER AVE, Chicago, IL",41.9216,-87.666455,0
"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,0
"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,0
"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,0
"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,0
"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,0
"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,0
"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,0
"2100  N STAVE ST, Chicago, IL",41.919343,-87.694259,0
"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,0
"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,0
"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,0
"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,0
"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,0
"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,0
"5300  N STREETER DR, Chicago, IL",41.891126,-87.61156,0
"6500  N OAK PARK AVE, Chicago, IL",41.999129,-87.795585,0
"6500  N OAK PARK AVE, Chicago, IL",41.999129,-87.795585,0
"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.687769,0
"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.687769,0
"1500  N LONG AVE, Chicago, IL",41.907645,-87.760886,0
"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,0
"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,0
"7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,0
"7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,0
"7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,0
"3800  N CALIFORNIA AVE, Chicago, IL",41.94983,-87.698457,0
"4900  W BALMORAL AVE, Chicago, IL",41.979243,-87.750938,0
"4900  W BALMORAL AVE, Chicago, IL",41.979243,-87.750938,0
"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,0
"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,0
"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,0
"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,0
"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,0
"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,0
"5300  W AGATITE AVE, Chicago, IL",41.961743,-87.76007,0
"4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,0
"4200  N RICHMOND ST, Chicago, IL",41.958271,-87.702575,0
"4200  N RICHMOND ST, Chicago, IL",41.958271,-87.702575,0
"4200  N RICHMOND ST, Chicago, IL",41.958271,-87.702575,0
"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,0
"1800  W FARWELL AVE, Chicago, IL",42.006858,-87.675919,0
"1800  W FARWELL AVE, Chicago, IL",42.006858,-87.675919,0
"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,0
"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,0
"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,0
"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,0
"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,0
"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,0
"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,0
"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,0
"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,0
"4000  N TRIPP AVE, Chicago, IL",41.953705,-87.733974,0
"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,0
"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,0
"6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,0
"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,0
"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,0
"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,0
"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,0
"6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,0
"6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,0
"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,0
"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,0
"2500  S THROOP, Chicago, IL",41.846283,-87.656913,0
"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,0
"6400  W STRONG ST, Chicago, IL",41.970248,-87.787992,0
"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,0
"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,0
"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,0
"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,0
"2000  E 111TH ST, Chicago, IL",41.692555,-87.598865,0
"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,0
"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,0
"6000  W MONTROSE DR, Chicago, IL",41.960616,-87.777189,0
"3300  E RANDOLPH ST, Chicago, IL",41.883284,-87.705085,0
"3300  E RANDOLPH ST, Chicago, IL",41.883284,-87.705085,0
"3300  E RANDOLPH ST, Chicago, IL",41.883284,-87.705085,0
"3000  S HOYNE AVE, Chicago, IL",41.836644,-87.677737,0
"4200  W 31ST ST, Chicago, IL",41.837085,-87.729384,0
"4200  W 31ST ST, Chicago, IL",41.837085,-87.729384,0
"4200  W 31ST ST, Chicago, IL",41.837085,-87.729384,0
"4200  W 31ST ST, Chicago, IL",41.837085,-87.729384,0
"4200  W 31ST ST, Chicago, IL",41.837085,-87.729384,0
"1700  N PULASKI RD, Chicago, IL",41.911824,-87.726737,0
"2200  W PERSHING RD, Chicago, IL",41.823065,-87.678378,0
"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,0
"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188,0
"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188,0
"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188,0
"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,0
"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,0
"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,0
"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,0
"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,0
"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,0
"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,0
"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,0
"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,0
"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,0
"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,0
"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,0
"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,0
"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,0
"1300  S MACKINAW, Chicago, IL",41.737052,-87.543067,0
"1300  S MACKINAW, Chicago, IL",41.737052,-87.543067,0
"1300  S MACKINAW, Chicago, IL",41.737052,-87.543067,0
"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,0
"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,0
"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,0
"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,0
"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,0
"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,0
"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,0
"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,0
"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,0
"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,1
"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,0
"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,0
"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,0
"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,0
"1500  W GRANVILLE AVE, Chicago, IL",41.994469,-87.667736,0
"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,0
"6400  W STRONG ST, Chicago, IL",41.970248,-87.787992,0
"3000  S HOYNE AVE, Chicago, IL",41.836644,-87.677737,0
"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,0
"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188,0
"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,0
"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,0
"6100  S MELVINA AVE, Chicago, IL",41.781416,-87.776532,0
"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,0
"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,0
"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,0
"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,0
"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,0
"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,0
"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,0
"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,0
"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,0
"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,0
"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,0
"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,0
"1300  S MACKINAW, Chicago, IL",41.737052,-87.543067,0
"1300  S MACKINAW, Chicago, IL",41.737052,-87.543067,0
"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,0
"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,0
"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,0
"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,0
"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,0
"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,0
"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,0
"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,0
"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,0
"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,0
"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,0
"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,0
"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,0
"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,0
"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,0
"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,0
"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,0
"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,0
"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,0
"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,1
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,1
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,1
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,1
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,1
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,0
"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,0
"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,0
"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,0
"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,0
"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,0
"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,0
"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,0
"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,0
"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,0
"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,0
"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,0
"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,0
"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,0
"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,0
"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,0
"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,0
"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,0
"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,0
"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,0
"8100  E 91ST ST, Chicago, IL",41.729669,-87.582699,0
"8100  E 91ST ST, Chicago, IL",41.729669,-87.582699,0
"2400  E 105TH ST, Chicago, IL",41.704572,-87.565666,0
"2400  E 105TH ST, Chicago, IL",41.704572,-87.565666,0
"2400  E 105TH ST, Chicago, IL",41.704572,-87.565666,0
"2400  E 105TH ST, Chicago, IL",41.704572,-87.565666,0
"2400  E 105TH ST, Chicago, IL",41.704572,-87.565666,0
"2400  E 105TH ST, Chicago, IL",41.704572,-87.565666,0
"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,0
"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,0
"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,0
"6200  N MANDELL AVE, Chicago, IL",41.994991,-87.769279,0
"7900  W FOSTER AVE, Chicago, IL",41.974089,-87.824812,0
"7900  W FOSTER AVE, Chicago, IL",41.974089,-87.824812,0
"7900  W FOSTER AVE, Chicago, IL",41.974089,-87.824812,0
"1500  W WEBSTER AVE, Chicago, IL",41.9216,-87.666455,0
"1500  W WEBSTER AVE, Chicago, IL",41.9216,-87.666455,0
"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,0
"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,0
"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,0
"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,0
"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,0
"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,0
"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,0
"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,0
"5300  N STREETER DR, Chicago, IL",41.891126,-87.61156,0
"6500  N OAK PARK AVE, Chicago, IL",41.999129,-87.795585,0
"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.687769,0
"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.687769,0
"9100  W HIGGINS AVE, Chicago, IL",41.981964,-87.812827,0
"9100  W HIGGINS AVE, Chicago, IL",41.981964,-87.812827,0
"9100  W HIGGINS AVE, Chicago, IL",41.981964,-87.812827,0
"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,0
"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,0
"7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,0
"4900  W BALMORAL AVE, Chicago, IL",41.979243,-87.750938,0
"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,0
"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,0
"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,0
"5300  W AGATITE AVE, Chicago, IL",41.961743,-87.76007,0
"5300  W AGATITE AVE, Chicago, IL",41.961743,-87.76007,0
"4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,0
"4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,0
"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,0
"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,0
"4200  N RICHMOND ST, Chicago, IL",41.958271,-87.702575,0
"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,0
"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,0
"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,0
"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,0
"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,0
"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,0
"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,0
"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,0
"6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,0
"6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,0
"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,0
"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,0
"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,0
"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,0
"6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,0
"6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,0
"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,0
"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,0
"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,0
"2500  S THROOP, Chicago, IL",41.846283,-87.656913,0
"1800  W LELAND AVE, Chicago, IL",41.966987,-87.674677,0
"1800  W LELAND AVE, Chicago, IL",41.966987,-87.674677,0
"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,0
"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214,0
"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,0
"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,0
"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,0
"4900  W SUNNYSIDE AVE, Chicago, IL",41.962728,-87.748367,0
"3000  S HOYNE AVE, Chicago, IL",41.836644,-87.677737,0
"3000  S HOYNE AVE, Chicago, IL",41.836644,-87.677737,0
"1700  N PULASKI RD, Chicago, IL",41.911824,-87.726737,0
"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,0
"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,0
"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,0
"7300  S CICERO AVE, Chicago, IL",41.759346,-87.745602,0
"7300  S CICERO AVE, Chicago, IL",41.759346,-87.745602,0
"5200  S NORDICA, Chicago, IL",41.797616,-87.797894,0
"5200  S NORDICA, Chicago, IL",41.797616,-87.797894,0
"6100  S MELVINA AVE, Chicago, IL",41.781416,-87.776532,0
"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,0
"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,0
"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,0
"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,0
